,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
348,55-74 years,Armenia,1639492424.0,246200.0,27.7,male,8.53,21.0,2474.0,1997.0
349,35-54 years,Armenia,1639492424.0,426000.0,27.7,male,6.1,26.0,2474.0,1997.0
350,75+ years,Armenia,1639492424.0,51400.0,27.7,female,5.84,3.0,2474.0,1997.0
351,75+ years,Armenia,1639492424.0,28500.0,27.7,male,3.51,1.0,2474.0,1997.0
352,25-34 years,Armenia,1639492424.0,282000.0,27.7,male,3.19,9.0,2474.0,1997.0
353,55-74 years,Armenia,1639492424.0,304400.0,27.7,female,2.63,8.0,2474.0,1997.0
354,15-24 years,Armenia,1639492424.0,327300.0,27.7,male,1.22,4.0,2474.0,1997.0
355,35-54 years,Armenia,1639492424.0,489900.0,27.7,female,0.61,3.0,2474.0,1997.0
356,25-34 years,Armenia,1639492424.0,294200.0,27.7,female,0.34,1.0,2474.0,1997.0
357,5-14 years,Armenia,1639492424.0,389500.0,27.7,male,0.26,1.0,2474.0,1997.0
358,15-24 years,Armenia,1639492424.0,316500.0,27.7,female,0.0,0.0,2474.0,1997.0
359,5-14 years,Armenia,1639492424.0,370800.0,27.7,female,0.0,0.0,2474.0,1997.0
360,75+ years,Armenia,1893726437.0,29600.0,35.6,male,6.76,2.0,2474.0,1998.0
361,55-74 years,Armenia,1893726437.0,243300.0,35.6,male,6.58,16.0,2474.0,1998.0
362,35-54 years,Armenia,1893726437.0,445000.0,35.6,male,4.49,20.0,2474.0,1998.0
363,25-34 years,Armenia,1893726437.0,280200.0,35.6,male,2.14,6.0,2474.0,1998.0
364,55-74 years,Armenia,1893726437.0,302000.0,35.6,female,1.99,6.0,2474.0,1998.0
365,75+ years,Armenia,1893726437.0,53100.0,35.6,female,1.88,1.0,2474.0,1998.0
366,35-54 years,Armenia,1893726437.0,509800.0,35.6,female,1.77,9.0,2474.0,1998.0
367,15-24 years,Armenia,1893726437.0,335100.0,35.6,male,1.19,4.0,2474.0,1998.0
368,25-34 years,Armenia,1893726437.0,289300.0,35.6,female,0.35,1.0,2474.0,1998.0
369,5-14 years,Armenia,1893726437.0,364600.0,35.6,female,0.27,1.0,2474.0,1998.0
370,15-24 years,Armenia,1893726437.0,322300.0,35.6,female,0.0,0.0,2474.0,1998.0
371,5-14 years,Armenia,1893726437.0,383700.0,35.6,male,0.0,0.0,2474.0,1998.0
372,55-74 years,Armenia,1845482181.0,238100.0,37.7,male,6.3,15.0,2474.0,1999.0
373,75+ years,Armenia,1845482181.0,56800.0,37.7,female,5.28,3.0,2474.0,1999.0
374,35-54 years,Armenia,1845482181.0,464300.0,37.7,male,4.74,22.0,2474.0,1999.0
375,55-74 years,Armenia,1845482181.0,296800.0,37.7,female,3.03,9.0,2474.0,1999.0
376,25-34 years,Armenia,1845482181.0,279800.0,37.7,male,2.14,6.0,2474.0,1999.0
377,15-24 years,Armenia,1845482181.0,344000.0,37.7,male,1.74,6.0,2474.0,1999.0
378,35-54 years,Armenia,1845482181.0,530700.0,37.7,female,0.75,4.0,2474.0,1999.0
379,25-34 years,Armenia,1845482181.0,284300.0,37.7,female,0.7,2.0,2474.0,1999.0
380,15-24 years,Armenia,1845482181.0,329700.0,37.7,female,0.0,0.0,2474.0,1999.0
381,5-14 years,Armenia,1845482181.0,352300.0,37.7,female,0.0,0.0,2474.0,1999.0
382,5-14 years,Armenia,1845482181.0,371600.0,37.7,male,0.0,0.0,2474.0,1999.0
383,75+ years,Armenia,1845482181.0,32300.0,37.7,male,0.0,0.0,2474.0,1999.0
384,75+ years,Armenia,1911563665.0,37600.0,42.1,male,10.64,4.0,2474.0,2000.0
385,75+ years,Armenia,1911563665.0,66500.0,42.1,female,7.52,5.0,2474.0,2000.0
386,55-74 years,Armenia,1911563665.0,234300.0,42.1,male,5.98,14.0,2474.0,2000.0
387,35-54 years,Armenia,1911563665.0,481100.0,42.1,male,3.74,18.0,2474.0,2000.0
388,25-34 years,Armenia,1911563665.0,283300.0,42.1,male,1.76,5.0,2474.0,2000.0
389,15-24 years,Armenia,1911563665.0,358000.0,42.1,male,1.68,6.0,2474.0,2000.0
390,25-34 years,Armenia,1911563665.0,280400.0,42.1,female,1.43,4.0,2474.0,2000.0
391,55-74 years,Armenia,1911563665.0,292700.0,42.1,female,1.37,4.0,2474.0,2000.0
392,35-54 years,Armenia,1911563665.0,555300.0,42.1,female,0.18,1.0,2474.0,2000.0
393,15-24 years,Armenia,1911563665.0,341100.0,42.1,female,0.0,0.0,2474.0,2000.0
394,5-14 years,Armenia,1911563665.0,328000.0,42.1,female,0.0,0.0,2474.0,2000.0
395,5-14 years,Armenia,1911563665.0,348200.0,42.1,male,0.0,0.0,2474.0,2000.0
396,55-74 years,Armenia,2118467913.0,227605.0,44.1,male,7.47,17.0,2474.0,2001.0
397,75+ years,Armenia,2118467913.0,40190.0,44.1,male,7.46,3.0,2474.0,2001.0
398,75+ years,Armenia,2118467913.0,66283.0,44.1,female,6.03,4.0,2474.0,2001.0
399,35-54 years,Armenia,2118467913.0,493922.0,44.1,male,3.85,19.0,2474.0,2001.0
400,55-74 years,Armenia,2118467913.0,289601.0,44.1,female,1.38,4.0,2474.0,2001.0
401,15-24 years,Armenia,2118467913.0,361248.0,44.1,male,1.11,4.0,2474.0,2001.0
402,5-14 years,Armenia,2118467913.0,337767.0,44.1,male,0.89,3.0,2474.0,2001.0
403,25-34 years,Armenia,2118467913.0,284346.0,44.1,male,0.7,2.0,2474.0,2001.0
404,35-54 years,Armenia,2118467913.0,563626.0,44.1,female,0.53,3.0,2474.0,2001.0
405,25-34 years,Armenia,2118467913.0,279953.0,44.1,female,0.36,1.0,2474.0,2001.0
406,15-24 years,Armenia,2118467913.0,346468.0,44.1,female,0.0,0.0,2474.0,2001.0
407,5-14 years,Armenia,2118467913.0,319507.0,44.1,female,0.0,0.0,2474.0,2001.0
408,75+ years,Armenia,2376335048.0,29067.0,47.7,male,10.32,3.0,2474.0,2002.0
409,55-74 years,Armenia,2376335048.0,196525.0,47.7,male,9.67,19.0,2474.0,2002.0
410,25-34 years,Armenia,2376335048.0,206403.0,47.7,male,5.81,12.0,2474.0,2002.0
411,35-54 years,Armenia,2376335048.0,418464.0,47.7,male,5.26,22.0,2474.0,2002.0
412,75+ years,Armenia,2376335048.0,58553.0,47.7,female,1.71,1.0,2474.0,2002.0
413,15-24 years,Armenia,2376335048.0,293350.0,47.7,male,1.7,5.0,2474.0,2002.0
414,35-54 years,Armenia,2376335048.0,469992.0,47.7,female,1.28,6.0,2474.0,2002.0
415,55-74 years,Armenia,2376335048.0,251856.0,47.7,female,1.19,3.0,2474.0,2002.0
416,25-34 years,Armenia,2376335048.0,222943.0,47.7,female,0.45,1.0,2474.0,2002.0
417,5-14 years,Armenia,2376335048.0,294209.0,47.7,male,0.34,1.0,2474.0,2002.0
418,15-24 years,Armenia,2376335048.0,294739.0,47.7,female,0.34,1.0,2474.0,2002.0
419,5-14 years,Armenia,2376335048.0,278743.0,47.7,female,0.0,0.0,2474.0,2002.0
420,75+ years,Armenia,2807061009.0,32495.0,60.1,male,9.23,3.0,2474.0,2003.0
421,55-74 years,Armenia,2807061009.0,194165.0,60.1,male,7.21,14.0,2474.0,2003.0
422,35-54 years,Armenia,2807061009.0,423001.0,60.1,male,4.96,21.0,2474.0,2003.0
423,75+ years,Armenia,2807061009.0,62935.0,60.1,female,4.77,3.0,2474.0,2003.0
424,25-34 years,Armenia,2807061009.0,210715.0,60.1,male,4.75,10.0,2474.0,2003.0
425,55-74 years,Armenia,2807061009.0,249909.0,60.1,female,1.2,3.0,2474.0,2003.0
426,35-54 years,Armenia,2807061009.0,473959.0,60.1,female,0.63,3.0,2474.0,2003.0
427,5-14 years,Armenia,2807061009.0,283952.0,60.1,male,0.35,1.0,2474.0,2003.0
428,15-24 years,Armenia,2807061009.0,300902.0,60.1,male,0.33,1.0,2474.0,2003.0
429,15-24 years,Armenia,2807061009.0,300080.0,60.1,female,0.0,0.0,2474.0,2003.0
430,25-34 years,Armenia,2807061009.0,225313.0,60.1,female,0.0,0.0,2474.0,2003.0
431,5-14 years,Armenia,2807061009.0,266940.0,60.1,female,0.0,0.0,2474.0,2003.0
432,75+ years,Armenia,6384451606.0,48123.0,149.7,male,12.47,6.0,2474.0,2006.0
433,55-74 years,Armenia,6384451606.0,184526.0,149.7,male,11.38,21.0,2474.0,2006.0
434,35-54 years,Armenia,6384451606.0,367346.0,149.7,male,4.63,17.0,2474.0,2006.0
435,15-24 years,Armenia,6384451606.0,276127.0,149.7,male,3.62,10.0,2474.0,2006.0
436,55-74 years,Armenia,6384451606.0,238745.0,149.7,female,3.35,8.0,2474.0,2006.0
437,25-34 years,Armenia,6384451606.0,188382.0,149.7,male,3.19,6.0,2474.0,2006.0
438,75+ years,Armenia,6384451606.0,78684.0,149.7,female,2.54,2.0,2474.0,2006.0
439,35-54 years,Armenia,6384451606.0,450477.0,149.7,female,1.11,5.0,2474.0,2006.0
440,25-34 years,Armenia,6384451606.0,215884.0,149.7,female,0.93,2.0,2474.0,2006.0
441,5-14 years,Armenia,6384451606.0,221941.0,149.7,male,0.45,1.0,2474.0,2006.0
442,15-24 years,Armenia,6384451606.0,290966.0,149.7,female,0.0,0.0,2474.0,2006.0
443,5-14 years,Armenia,6384451606.0,203195.0,149.7,female,0.0,0.0,2474.0,2006.0
444,75+ years,Armenia,9206301700.0,49296.0,217.0,male,14.2,7.0,2474.0,2007.0
445,55-74 years,Armenia,9206301700.0,185290.0,217.0,male,7.02,13.0,2474.0,2007.0
446,35-54 years,Armenia,9206301700.0,362189.0,217.0,male,5.25,19.0,2474.0,2007.0
447,55-74 years,Armenia,9206301700.0,240998.0,217.0,female,3.32,8.0,2474.0,2007.0
448,15-24 years,Armenia,9206301700.0,272188.0,217.0,male,2.57,7.0,2474.0,2007.0
449,25-34 years,Armenia,9206301700.0,191561.0,217.0,male,2.09,4.0,2474.0,2007.0
450,35-54 years,Armenia,9206301700.0,444817.0,217.0,female,1.8,8.0,2474.0,2007.0
451,75+ years,Armenia,9206301700.0,79210.0,217.0,female,1.26,1.0,2474.0,2007.0
452,15-24 years,Armenia,9206301700.0,288510.0,217.0,female,1.04,3.0,2474.0,2007.0
453,5-14 years,Armenia,9206301700.0,210620.0,217.0,male,0.47,1.0,2474.0,2007.0
454,25-34 years,Armenia,9206301700.0,220144.0,217.0,female,0.0,0.0,2474.0,2007.0
455,5-14 years,Armenia,9206301700.0,190490.0,217.0,female,0.0,0.0,2474.0,2007.0
456,75+ years,Armenia,11662040714.0,46886.0,285.7,male,14.93,7.0,2474.0,2008.0
457,55-74 years,Armenia,11662040714.0,198978.0,285.7,male,9.05,18.0,2474.0,2008.0
458,35-54 years,Armenia,11662040714.0,429649.0,285.7,male,2.56,11.0,2474.0,2008.0
459,35-54 years,Armenia,11662040714.0,477501.0,285.7,female,2.09,10.0,2474.0,2008.0
460,55-74 years,Armenia,11662040714.0,260264.0,285.7,female,1.92,5.0,2474.0,2008.0
461,25-34 years,Armenia,11662040714.0,250190.0,285.7,male,1.6,4.0,2474.0,2008.0
462,15-24 years,Armenia,11662040714.0,317794.0,285.7,male,0.94,3.0,2474.0,2008.0
463,25-34 years,Armenia,11662040714.0,254728.0,285.7,female,0.79,2.0,2474.0,2008.0
464,5-14 years,Armenia,11662040714.0,198065.0,285.7,female,0.5,1.0,2474.0,2008.0
465,5-14 years,Armenia,11662040714.0,220896.0,285.7,male,0.45,1.0,2474.0,2008.0
466,15-24 years,Armenia,11662040714.0,309009.0,285.7,female,0.32,1.0,2474.0,2008.0
467,75+ years,Armenia,11662040714.0,81431.0,285.7,female,0.0,0.0,2474.0,2008.0
622,75+ years,Austria,166000000000.0,165206.0,2173.8,male,112.59,186.0,1884.0,1990.0
623,55-74 years,Austria,166000000000.0,598225.0,2173.8,male,53.49,320.0,1884.0,1990.0
624,35-54 years,Austria,166000000000.0,985787.0,2173.8,male,42.4,418.0,1884.0,1990.0
625,75+ years,Austria,166000000000.0,365227.0,2173.8,female,36.14,132.0,1884.0,1990.0
626,25-34 years,Austria,166000000000.0,646830.0,2173.8,male,32.31,209.0,1884.0,1990.0
627,15-24 years,Austria,166000000000.0,589106.0,2173.8,male,25.46,150.0,1884.0,1990.0
628,55-74 years,Austria,166000000000.0,802079.0,2173.8,female,21.57,173.0,1884.0,1990.0
629,35-54 years,Austria,166000000000.0,984274.0,2173.8,female,15.24,150.0,1884.0,1990.0
630,25-34 years,Austria,166000000000.0,626994.0,2173.8,female,8.45,53.0,1884.0,1990.0
631,15-24 years,Austria,166000000000.0,568627.0,2173.8,female,5.45,31.0,1884.0,1990.0
632,5-14 years,Austria,166000000000.0,437872.0,2173.8,female,0.46,2.0,1884.0,1990.0
633,5-14 years,Austria,166000000000.0,461126.0,2173.8,male,0.22,1.0,1884.0,1990.0
634,75+ years,Austria,174000000000.0,160210.0,2250.5,male,130.45,209.0,1884.0,1991.0
635,55-74 years,Austria,174000000000.0,605807.0,2250.5,male,55.46,336.0,1884.0,1991.0
636,35-54 years,Austria,174000000000.0,1008702.0,2250.5,male,39.85,402.0,1884.0,1991.0
637,25-34 years,Austria,174000000000.0,670763.0,2250.5,male,29.37,197.0,1884.0,1991.0
638,75+ years,Austria,174000000000.0,358612.0,2250.5,female,27.33,98.0,1884.0,1991.0
639,15-24 years,Austria,174000000000.0,576378.0,2250.5,male,26.55,153.0,1884.0,1991.0
640,55-74 years,Austria,174000000000.0,804082.0,2250.5,female,17.91,144.0,1884.0,1991.0
641,35-54 years,Austria,174000000000.0,1006052.0,2250.5,female,14.41,145.0,1884.0,1991.0
642,25-34 years,Austria,174000000000.0,644696.0,2250.5,female,7.6,49.0,1884.0,1991.0
643,15-24 years,Austria,174000000000.0,556831.0,2250.5,female,6.11,34.0,1884.0,1991.0
644,5-14 years,Austria,174000000000.0,465821.0,2250.5,male,0.43,2.0,1884.0,1991.0
645,5-14 years,Austria,174000000000.0,441774.0,2250.5,female,0.0,0.0,1884.0,1991.0
646,75+ years,Austria,195000000000.0,153805.0,2486.8,male,116.38,179.0,1884.0,1992.0
647,55-74 years,Austria,195000000000.0,615819.0,2486.8,male,56.35,347.0,1884.0,1992.0
648,35-54 years,Austria,195000000000.0,1034871.0,2486.8,male,39.14,405.0,1884.0,1992.0
649,25-34 years,Austria,195000000000.0,691098.0,2486.8,male,29.52,204.0,1884.0,1992.0
650,75+ years,Austria,195000000000.0,348912.0,2486.8,female,28.09,98.0,1884.0,1992.0
651,15-24 years,Austria,195000000000.0,562276.0,2486.8,male,25.25,142.0,1884.0,1992.0
652,55-74 years,Austria,195000000000.0,809987.0,2486.8,female,16.3,132.0,1884.0,1992.0
653,35-54 years,Austria,195000000000.0,1031440.0,2486.8,female,15.8,163.0,1884.0,1992.0
654,25-34 years,Austria,195000000000.0,660870.0,2486.8,female,7.57,50.0,1884.0,1992.0
655,15-24 years,Austria,195000000000.0,544520.0,2486.8,female,6.06,33.0,1884.0,1992.0
656,5-14 years,Austria,195000000000.0,472966.0,2486.8,male,1.06,5.0,1884.0,1992.0
657,5-14 years,Austria,195000000000.0,448804.0,2486.8,female,0.22,1.0,1884.0,1992.0
658,75+ years,Austria,190000000000.0,147907.0,2330.5,male,135.22,200.0,1884.0,1993.0
659,55-74 years,Austria,190000000000.0,627612.0,2330.5,male,50.03,314.0,1884.0,1993.0
660,35-54 years,Austria,190000000000.0,1059028.0,2330.5,male,35.6,377.0,1884.0,1993.0
661,25-34 years,Austria,190000000000.0,706145.0,2330.5,male,32.29,228.0,1884.0,1993.0
662,75+ years,Austria,190000000000.0,339249.0,2330.5,female,25.94,88.0,1884.0,1993.0
663,15-24 years,Austria,190000000000.0,544899.0,2330.5,male,21.84,119.0,1884.0,1993.0
664,55-74 years,Austria,190000000000.0,817689.0,2330.5,female,17.0,139.0,1884.0,1993.0
665,35-54 years,Austria,190000000000.0,1054036.0,2330.5,female,13.28,140.0,1884.0,1993.0
666,25-34 years,Austria,190000000000.0,673654.0,2330.5,female,8.02,54.0,1884.0,1993.0
667,15-24 years,Austria,190000000000.0,529287.0,2330.5,female,6.61,35.0,1884.0,1993.0
668,5-14 years,Austria,190000000000.0,479134.0,2330.5,male,1.25,6.0,1884.0,1993.0
669,5-14 years,Austria,190000000000.0,454929.0,2330.5,female,0.88,4.0,1884.0,1993.0
670,75+ years,Austria,204000000000.0,145328.0,2445.6,male,119.73,174.0,1884.0,1994.0
671,55-74 years,Austria,204000000000.0,646545.0,2445.6,male,51.2,331.0,1884.0,1994.0
672,35-54 years,Austria,204000000000.0,1071436.0,2445.6,male,40.32,432.0,1884.0,1994.0
673,25-34 years,Austria,204000000000.0,711945.0,2445.6,male,29.08,207.0,1884.0,1994.0
674,75+ years,Austria,204000000000.0,335528.0,2445.6,female,27.72,93.0,1884.0,1994.0
675,15-24 years,Austria,204000000000.0,525346.0,2445.6,male,25.89,136.0,1884.0,1994.0
676,55-74 years,Austria,204000000000.0,830130.0,2445.6,female,17.95,149.0,1884.0,1994.0
677,35-54 years,Austria,204000000000.0,1064408.0,2445.6,female,14.19,151.0,1884.0,1994.0
678,25-34 years,Austria,204000000000.0,679708.0,2445.6,female,8.53,58.0,1884.0,1994.0
679,15-24 years,Austria,204000000000.0,510791.0,2445.6,female,6.66,34.0,1884.0,1994.0
680,5-14 years,Austria,204000000000.0,458807.0,2445.6,female,1.31,6.0,1884.0,1994.0
681,5-14 years,Austria,204000000000.0,482580.0,2445.6,male,1.04,5.0,1884.0,1994.0
682,75+ years,Austria,241000000000.0,147262.0,2771.2,male,124.95,184.0,1884.0,1995.0
683,55-74 years,Austria,241000000000.0,670553.0,2771.2,male,49.66,333.0,1884.0,1995.0
684,35-54 years,Austria,241000000000.0,1074328.0,2771.2,male,40.68,437.0,1884.0,1995.0
685,25-34 years,Austria,241000000000.0,707468.0,2771.2,male,33.5,237.0,1884.0,1995.0
686,75+ years,Austria,241000000000.0,341098.0,2771.2,female,29.32,100.0,1884.0,1995.0
687,15-24 years,Austria,241000000000.0,509262.0,2771.2,male,26.31,134.0,1884.0,1995.0
688,55-74 years,Austria,241000000000.0,843210.0,2771.2,female,16.72,141.0,1884.0,1995.0
689,35-54 years,Austria,241000000000.0,1065630.0,2771.2,female,12.76,136.0,1884.0,1995.0
690,25-34 years,Austria,241000000000.0,678262.0,2771.2,female,8.7,59.0,1884.0,1995.0
691,15-24 years,Austria,241000000000.0,495368.0,2771.2,female,3.84,19.0,1884.0,1995.0
692,5-14 years,Austria,241000000000.0,483644.0,2771.2,male,1.65,8.0,1884.0,1995.0
693,5-14 years,Austria,241000000000.0,460945.0,2771.2,female,0.0,0.0,1884.0,1995.0
694,75+ years,Austria,237000000000.0,151691.0,2709.9,male,123.94,188.0,1884.0,1996.0
695,55-74 years,Austria,237000000000.0,690803.0,2709.9,male,55.15,381.0,1884.0,1996.0
696,35-54 years,Austria,237000000000.0,1080848.0,2709.9,male,41.82,452.0,1884.0,1996.0
697,75+ years,Austria,237000000000.0,351514.0,2709.9,female,31.86,112.0,1884.0,1996.0
698,25-34 years,Austria,237000000000.0,696869.0,2709.9,male,29.13,203.0,1884.0,1996.0
699,15-24 years,Austria,237000000000.0,498112.0,2709.9,male,21.68,108.0,1884.0,1996.0
700,55-74 years,Austria,237000000000.0,850049.0,2709.9,female,14.82,126.0,1884.0,1996.0
701,35-54 years,Austria,237000000000.0,1070879.0,2709.9,female,13.07,140.0,1884.0,1996.0
702,25-34 years,Austria,237000000000.0,672341.0,2709.9,female,7.88,53.0,1884.0,1996.0
703,15-24 years,Austria,237000000000.0,485090.0,2709.9,female,2.47,12.0,1884.0,1996.0
704,5-14 years,Austria,237000000000.0,483799.0,2709.9,male,0.83,4.0,1884.0,1996.0
705,5-14 years,Austria,237000000000.0,461711.0,2709.9,female,0.0,0.0,1884.0,1996.0
706,75+ years,Austria,213000000000.0,156997.0,2436.0,male,101.28,159.0,1884.0,1997.0
707,55-74 years,Austria,213000000000.0,704226.0,2436.0,male,44.45,313.0,1884.0,1997.0
708,35-54 years,Austria,213000000000.0,1095317.0,2436.0,male,34.6,379.0,1884.0,1997.0
709,25-34 years,Austria,213000000000.0,682210.0,2436.0,male,29.46,201.0,1884.0,1997.0
710,15-24 years,Austria,213000000000.0,490385.0,2436.0,male,24.67,121.0,1884.0,1997.0
711,75+ years,Austria,213000000000.0,363002.0,2436.0,female,22.86,83.0,1884.0,1997.0
712,55-74 years,Austria,213000000000.0,850056.0,2436.0,female,15.41,131.0,1884.0,1997.0
713,35-54 years,Austria,213000000000.0,1084510.0,2436.0,female,12.08,131.0,1884.0,1997.0
714,25-34 years,Austria,213000000000.0,663325.0,2436.0,female,7.24,48.0,1884.0,1997.0
715,15-24 years,Austria,213000000000.0,477550.0,2436.0,female,4.82,23.0,1884.0,1997.0
716,5-14 years,Austria,213000000000.0,483890.0,2436.0,male,0.41,2.0,1884.0,1997.0
717,5-14 years,Austria,213000000000.0,461121.0,2436.0,female,0.22,1.0,1884.0,1997.0
718,75+ years,Austria,218000000000.0,162132.0,2492.8,male,101.77,165.0,1884.0,1998.0
719,55-74 years,Austria,218000000000.0,714245.0,2492.8,male,46.76,334.0,1884.0,1998.0
720,35-54 years,Austria,218000000000.0,1114719.0,2492.8,male,36.51,407.0,1884.0,1998.0
721,25-34 years,Austria,218000000000.0,663510.0,2492.8,male,25.02,166.0,1884.0,1998.0
722,75+ years,Austria,218000000000.0,374674.0,2492.8,female,21.08,79.0,1884.0,1998.0
723,15-24 years,Austria,218000000000.0,486438.0,2492.8,male,20.35,99.0,1884.0,1998.0
724,55-74 years,Austria,218000000000.0,846818.0,2492.8,female,13.7,116.0,1884.0,1998.0
725,35-54 years,Austria,218000000000.0,1103422.0,2492.8,female,10.51,116.0,1884.0,1998.0
726,25-34 years,Austria,218000000000.0,649694.0,2492.8,female,6.93,45.0,1884.0,1998.0
727,15-24 years,Austria,218000000000.0,472685.0,2492.8,female,5.08,24.0,1884.0,1998.0
728,5-14 years,Austria,218000000000.0,484321.0,2492.8,male,1.24,6.0,1884.0,1998.0
729,5-14 years,Austria,218000000000.0,460861.0,2492.8,female,0.43,2.0,1884.0,1998.0
730,75+ years,Austria,217000000000.0,167112.0,2425.9,male,89.16,149.0,1884.0,1999.0
731,55-74 years,Austria,217000000000.0,725044.0,2425.9,male,45.38,329.0,1884.0,1999.0
732,35-54 years,Austria,217000000000.0,1135873.0,2425.9,male,33.98,386.0,1884.0,1999.0
733,75+ years,Austria,217000000000.0,385369.0,2425.9,female,28.03,108.0,1884.0,1999.0
734,25-34 years,Austria,217000000000.0,643115.0,2425.9,male,25.03,161.0,1884.0,1999.0
735,15-24 years,Austria,217000000000.0,485374.0,2425.9,male,20.4,99.0,1884.0,1999.0
736,55-74 years,Austria,217000000000.0,845401.0,2425.9,female,14.43,122.0,1884.0,1999.0
737,35-54 years,Austria,217000000000.0,1123652.0,2425.9,female,12.1,136.0,1884.0,1999.0
738,25-34 years,Austria,217000000000.0,633829.0,2425.9,female,5.84,37.0,1884.0,1999.0
739,15-24 years,Austria,217000000000.0,470179.0,2425.9,female,5.32,25.0,1884.0,1999.0
740,5-14 years,Austria,217000000000.0,485188.0,2425.9,male,0.41,2.0,1884.0,1999.0
741,5-14 years,Austria,217000000000.0,461473.0,2425.9,female,0.22,1.0,1884.0,1999.0
742,75+ years,Austria,197000000000.0,172839.0,2151.2,male,99.51,172.0,1884.0,2000.0
743,55-74 years,Austria,197000000000.0,730447.0,2151.2,male,46.82,342.0,1884.0,2000.0
744,35-54 years,Austria,197000000000.0,1163122.0,2151.2,male,32.93,383.0,1884.0,2000.0
745,25-34 years,Austria,197000000000.0,622975.0,2151.2,male,23.92,149.0,1884.0,2000.0
746,75+ years,Austria,197000000000.0,394864.0,2151.2,female,23.3,92.0,1884.0,2000.0
747,15-24 years,Austria,197000000000.0,485710.0,2151.2,male,21.82,106.0,1884.0,2000.0
748,55-74 years,Austria,197000000000.0,840225.0,2151.2,female,17.02,143.0,1884.0,2000.0
749,35-54 years,Austria,197000000000.0,1149412.0,2151.2,female,11.48,132.0,1884.0,2000.0
750,15-24 years,Austria,197000000000.0,469025.0,2151.2,female,5.76,27.0,1884.0,2000.0
751,25-34 years,Austria,197000000000.0,617481.0,2151.2,female,5.51,34.0,1884.0,2000.0
752,5-14 years,Austria,197000000000.0,461175.0,2151.2,female,0.87,4.0,1884.0,2000.0
753,5-14 years,Austria,197000000000.0,484798.0,2151.2,male,0.83,4.0,1884.0,2000.0
754,75+ years,Austria,197000000000.0,180006.0,2129.0,male,83.89,151.0,1884.0,2001.0
755,55-74 years,Austria,197000000000.0,735296.0,2129.0,male,42.02,309.0,1884.0,2001.0
756,35-54 years,Austria,197000000000.0,1193029.0,2129.0,male,31.6,377.0,1884.0,2001.0
757,25-34 years,Austria,197000000000.0,604064.0,2129.0,male,23.51,142.0,1884.0,2001.0
758,75+ years,Austria,197000000000.0,404458.0,2129.0,female,22.99,93.0,1884.0,2001.0
759,15-24 years,Austria,197000000000.0,488478.0,2129.0,male,20.68,101.0,1884.0,2001.0
760,55-74 years,Austria,197000000000.0,835836.0,2129.0,female,15.43,129.0,1884.0,2001.0
761,35-54 years,Austria,197000000000.0,1177652.0,2129.0,female,10.7,126.0,1884.0,2001.0
762,25-34 years,Austria,197000000000.0,600540.0,2129.0,female,6.83,41.0,1884.0,2001.0
763,15-24 years,Austria,197000000000.0,470456.0,2129.0,female,3.83,18.0,1884.0,2001.0
764,5-14 years,Austria,197000000000.0,460720.0,2129.0,female,0.22,1.0,1884.0,2001.0
765,5-14 years,Austria,197000000000.0,484025.0,2129.0,male,0.21,1.0,1884.0,2001.0
766,75+ years,Austria,213000000000.0,187295.0,2306.2,male,99.84,187.0,1884.0,2002.0
767,55-74 years,Austria,213000000000.0,747406.0,2306.2,male,43.08,322.0,1884.0,2002.0
